Urgency,Category,Issue,Affected URL,Details,Recommended Action
MEDIUM,Performance,Broken resource request (404) on page,https://www.amipi.com/meet,Resource: https://www.amipi.com/product_thumb.php?img=images/category_navigation_image/20250514145055Last_Call.jpg&w=150&h=150,"How to Fix:
On https://www.amipi.com/meet, optimize the exact resource or page metric identified by the audit: https://www.amipi.com/meet requests a missing asset: https://www.amipi.com/product_thumb.php?img=images/category_navigation_image/20250514145055Last_Call.jpg&w=150&h=150. Replace the reference with the correct asset URL, restore the missing file, or remove the tag if the asset is no longer used. A 404 asset wastes requests and can break visual layout, tracking, or interactive behavior.

What It Should Be:
A page-specific implementation matching the detected issue, current value, and recommendation text in this row.

Suggested Replacement:
Use the exact replacement or target described in the recommendation above for detected value: Resource: https://www.amipi.com/product_thumb.php?img=images/category_navigation_image/20250514145055Last_Call.jpg&w=150&h=150. A standalone replacement value was not available from the crawl data."
MEDIUM,Performance,Heavy JavaScript payload: 2.7MB,https://www.amipi.com/meet,,"How to Fix:
On https://www.amipi.com/meet, optimize the exact resource or page metric identified by the audit: https://www.amipi.com/meet ships too much JavaScript. Current value: Heavy JavaScript payload: 2.7MB. Review the largest scripts first: https://www.amipi.com/js/jquery-ui.js (460 KB), https://www.gstatic.com/recaptcha/releases/rL1ELiQAg1kPezz6_H9hTZ_i/recaptcha__en.js (374 KB), https://www.gstatic.com/recaptcha/releases/rL1ELiQAg1kPezz6_H9hTZ_i/recaptcha__en.js (374 KB), https://www.gstatic.com/recaptcha/releases/rL1ELiQAg1kPezz6_H9hTZ_i/recaptcha__en.js (374 KB). Remove unused libraries, split page-specific code, and defer non-critical bundles.

What It Should Be:
Only critical scripts should block rendering; non-critical first-party and third-party JavaScript should be deferred, async, reduced, or removed.

Suggested Replacement:
Exact replacement content is Data Not Available for this issue; use the page-specific steps and ideal value above."
MEDIUM,Performance,29 render-blocking <script> tags (no async/defer),https://www.amipi.com/meet,,"How to Fix:
On https://www.amipi.com/meet, optimize the exact resource or page metric identified by the audit: https://www.amipi.com/meet has render-blocking scripts. Current value: 29 render-blocking <script> tags (no async/defer). Add defer to non-critical scripts such as https://ma.zoho.com/hub/js/WebsiteAutomation.js, https://chimpstatic.com/mcjs-connected/js/users/91f57d397080494a0a49ccc7f/8b24b6cfa2944807b71ebc231.js, //www.google-analytics.com/analytics.js, https://salesiq.zoho.com/widget, and keep only scripts required for first paint synchronous. This reduces parser blocking and improves first render/LCP timing.

What It Should Be:
Only critical scripts should block rendering; non-critical first-party and third-party JavaScript should be deferred, async, reduced, or removed.

Suggested Replacement:
Exact replacement content is Data Not Available for this issue; use the page-specific steps and ideal value above."
MEDIUM,Performance,Broken resource request (404) on page,https://www.amipi.com/meet,Resource: https://www.amipi.com/product_thumb.php?img=images/category_navigation_image/2020082717214984021_Main_W.jpg&w=150&h=150,"How to Fix:
On https://www.amipi.com/meet, optimize the exact resource or page metric identified by the audit: https://www.amipi.com/meet requests a missing asset: https://www.amipi.com/product_thumb.php?img=images/category_navigation_image/2020082717214984021_Main_W.jpg&w=150&h=150. Replace the reference with the correct asset URL, restore the missing file, or remove the tag if the asset is no longer used. A 404 asset wastes requests and can break visual layout, tracking, or interactive behavior.

What It Should Be:
A page-specific implementation matching the detected issue, current value, and recommendation text in this row.

Suggested Replacement:
Use the exact replacement or target described in the recommendation above for detected value: Resource: https://www.amipi.com/product_thumb.php?img=images/category_navigation_image/2020082717214984021_Main_W.jpg&w=150&h=150. A standalone replacement value was not available from the crawl data."
MEDIUM,Performance,Broken resource request (404) on page,https://www.amipi.com/meet,Resource: https://www.amipi.com/product_thumb.php?img=images/category_navigation_image/20250514145055Last_Call.jpg&w=150&h=150,"How to Fix:
On https://www.amipi.com/meet, optimize the exact resource or page metric identified by the audit: https://www.amipi.com/meet requests a missing asset: https://www.amipi.com/product_thumb.php?img=images/category_navigation_image/20250514145055Last_Call.jpg&w=150&h=150. Replace the reference with the correct asset URL, restore the missing file, or remove the tag if the asset is no longer used. A 404 asset wastes requests and can break visual layout, tracking, or interactive behavior.

What It Should Be:
A page-specific implementation matching the detected issue, current value, and recommendation text in this row.

Suggested Replacement:
Use the exact replacement or target described in the recommendation above for detected value: Resource: https://www.amipi.com/product_thumb.php?img=images/category_navigation_image/20250514145055Last_Call.jpg&w=150&h=150. A standalone replacement value was not available from the crawl data."
MEDIUM,Performance,Broken resource request (404) on page,https://www.amipi.com/meet,Resource: https://www.amipi.com/product_thumb.php?img=images/category_navigation_image/20250224133519Specials.jpg&w=150&h=150,"How to Fix:
On https://www.amipi.com/meet, optimize the exact resource or page metric identified by the audit: https://www.amipi.com/meet requests a missing asset: https://www.amipi.com/product_thumb.php?img=images/category_navigation_image/20250224133519Specials.jpg&w=150&h=150. Replace the reference with the correct asset URL, restore the missing file, or remove the tag if the asset is no longer used. A 404 asset wastes requests and can break visual layout, tracking, or interactive behavior.

What It Should Be:
A page-specific implementation matching the detected issue, current value, and recommendation text in this row.

Suggested Replacement:
Use the exact replacement or target described in the recommendation above for detected value: Resource: https://www.amipi.com/product_thumb.php?img=images/category_navigation_image/20250224133519Specials.jpg&w=150&h=150. A standalone replacement value was not available from the crawl data."
MEDIUM,Performance,Broken resource request (404) on page,https://www.amipi.com/meet,Resource: https://www.amipi.com/product_thumb.php?img=images/category_navigation_image/202102241327511_U_SHAPED_SHARED_PRONG_IN_N__OUT_SAFETY_LOCK_HOOP_EARRINGS__4620.jpg&w=150&h=150,"How to Fix:
On https://www.amipi.com/meet, optimize the exact resource or page metric identified by the audit: https://www.amipi.com/meet requests a missing asset: https://www.amipi.com/product_thumb.php?img=images/category_navigation_image/202102241327511_U_SHAPED_SHARED_PRONG_IN_N__OUT_SAFETY_LOCK_HOOP_EARRINGS__4620.jpg&w=150&h=150. Replace the reference with the correct asset URL, restore the missing file, or remove the tag if the asset is no longer used. A 404 asset wastes requests and can break visual layout, tracking, or interactive behavior.

What It Should Be:
A page-specific implementation matching the detected issue, current value, and recommendation text in this row.

Suggested Replacement:
Use the exact replacement or target described in the recommendation above for detected value: Resource: https://www.amipi.com/product_thumb.php?img=images/category_navigation_image/202102241327511_U_SHAPED_SHARED_PRONG_IN_N__OUT_SAFETY_LOCK_HOOP_EARRINGS__4620.jpg&w=150&h=150. A standalone replacement value was not available from the crawl data."
MEDIUM,Performance,Broken resource request (404) on page,https://www.amipi.com/meet,Resource: https://www.amipi.com/product_thumb.php?img=images/category_navigation_image/20221101130451GIA_Studs.jpg&w=150&h=150,"How to Fix:
On https://www.amipi.com/meet, optimize the exact resource or page metric identified by the audit: https://www.amipi.com/meet requests a missing asset: https://www.amipi.com/product_thumb.php?img=images/category_navigation_image/20221101130451GIA_Studs.jpg&w=150&h=150. Replace the reference with the correct asset URL, restore the missing file, or remove the tag if the asset is no longer used. A 404 asset wastes requests and can break visual layout, tracking, or interactive behavior.

What It Should Be:
A page-specific implementation matching the detected issue, current value, and recommendation text in this row.

Suggested Replacement:
Use the exact replacement or target described in the recommendation above for detected value: Resource: https://www.amipi.com/product_thumb.php?img=images/category_navigation_image/20221101130451GIA_Studs.jpg&w=150&h=150. A standalone replacement value was not available from the crawl data."
MEDIUM,Performance,Broken resource request (404) on page,https://www.amipi.com/meet,Resource: https://www.amipi.com/product_thumb.php?img=images/category_navigation_image/202006291448334040_Main_W.jpg&w=150&h=150,"How to Fix:
On https://www.amipi.com/meet, optimize the exact resource or page metric identified by the audit: https://www.amipi.com/meet requests a missing asset: https://www.amipi.com/product_thumb.php?img=images/category_navigation_image/202006291448334040_Main_W.jpg&w=150&h=150. Replace the reference with the correct asset URL, restore the missing file, or remove the tag if the asset is no longer used. A 404 asset wastes requests and can break visual layout, tracking, or interactive behavior.

What It Should Be:
A page-specific implementation matching the detected issue, current value, and recommendation text in this row.

Suggested Replacement:
Use the exact replacement or target described in the recommendation above for detected value: Resource: https://www.amipi.com/product_thumb.php?img=images/category_navigation_image/202006291448334040_Main_W.jpg&w=150&h=150. A standalone replacement value was not available from the crawl data."
MEDIUM,Performance,Broken resource request (404) on page,https://www.amipi.com/meet,Resource: https://www.amipi.com/product_thumb.php?img=images/category_navigation_image/202009011820277001_Main_W.jpg&w=150&h=150,"How to Fix:
On https://www.amipi.com/meet, optimize the exact resource or page metric identified by the audit: https://www.amipi.com/meet requests a missing asset: https://www.amipi.com/product_thumb.php?img=images/category_navigation_image/202009011820277001_Main_W.jpg&w=150&h=150. Replace the reference with the correct asset URL, restore the missing file, or remove the tag if the asset is no longer used. A 404 asset wastes requests and can break visual layout, tracking, or interactive behavior.

What It Should Be:
A page-specific implementation matching the detected issue, current value, and recommendation text in this row.

Suggested Replacement:
Use the exact replacement or target described in the recommendation above for detected value: Resource: https://www.amipi.com/product_thumb.php?img=images/category_navigation_image/202009011820277001_Main_W.jpg&w=150&h=150. A standalone replacement value was not available from the crawl data."
MEDIUM,Performance,Broken resource request (404) on page,https://www.amipi.com/meet,Resource: https://www.amipi.com/product_thumb.php?img=images/category_navigation_image/20240125135303bracelets.jpg&w=150&h=150,"How to Fix:
On https://www.amipi.com/meet, optimize the exact resource or page metric identified by the audit: https://www.amipi.com/meet requests a missing asset: https://www.amipi.com/product_thumb.php?img=images/category_navigation_image/20240125135303bracelets.jpg&w=150&h=150. Replace the reference with the correct asset URL, restore the missing file, or remove the tag if the asset is no longer used. A 404 asset wastes requests and can break visual layout, tracking, or interactive behavior.

What It Should Be:
A page-specific implementation matching the detected issue, current value, and recommendation text in this row.

Suggested Replacement:
Use the exact replacement or target described in the recommendation above for detected value: Resource: https://www.amipi.com/product_thumb.php?img=images/category_navigation_image/20240125135303bracelets.jpg&w=150&h=150. A standalone replacement value was not available from the crawl data."
MEDIUM,Performance,Broken resource request (404) on page,https://www.amipi.com/meet,Resource: https://www.amipi.com/product_thumb.php?img=images/category_navigation_image/20240401105023BX31_Main_W.jpg&w=150&h=150,"How to Fix:
On https://www.amipi.com/meet, optimize the exact resource or page metric identified by the audit: https://www.amipi.com/meet requests a missing asset: https://www.amipi.com/product_thumb.php?img=images/category_navigation_image/20240401105023BX31_Main_W.jpg&w=150&h=150. Replace the reference with the correct asset URL, restore the missing file, or remove the tag if the asset is no longer used. A 404 asset wastes requests and can break visual layout, tracking, or interactive behavior.

What It Should Be:
A page-specific implementation matching the detected issue, current value, and recommendation text in this row.

Suggested Replacement:
Use the exact replacement or target described in the recommendation above for detected value: Resource: https://www.amipi.com/product_thumb.php?img=images/category_navigation_image/20240401105023BX31_Main_W.jpg&w=150&h=150. A standalone replacement value was not available from the crawl data."
MEDIUM,Performance,Heavy JavaScript payload: 2.6MB,https://www.amipi.com/meet,,"How to Fix:
On https://www.amipi.com/meet, optimize the exact resource or page metric identified by the audit: https://www.amipi.com/meet ships too much JavaScript. Current value: Heavy JavaScript payload: 2.6MB. Review the largest scripts first: https://www.amipi.com/js/jquery-ui.js (460 KB), https://www.gstatic.com/recaptcha/releases/rL1ELiQAg1kPezz6_H9hTZ_i/recaptcha__en.js (374 KB), https://www.gstatic.com/recaptcha/releases/rL1ELiQAg1kPezz6_H9hTZ_i/recaptcha__en.js (374 KB), https://www.gstatic.com/recaptcha/releases/rL1ELiQAg1kPezz6_H9hTZ_i/recaptcha__en.js (374 KB). Remove unused libraries, split page-specific code, and defer non-critical bundles.

What It Should Be:
Only critical scripts should block rendering; non-critical first-party and third-party JavaScript should be deferred, async, reduced, or removed.

Suggested Replacement:
Exact replacement content is Data Not Available for this issue; use the page-specific steps and ideal value above."
MEDIUM,Performance,34 render-blocking <script> tags (no async/defer),https://www.amipi.com/necklaces/,,"How to Fix:
On https://www.amipi.com/necklaces/, optimize the exact resource or page metric identified by the audit: https://www.amipi.com/necklaces/ has render-blocking scripts. Current value: 34 render-blocking <script> tags (no async/defer). Add defer to non-critical scripts such as https://ma.zoho.com/hub/js/WebsiteAutomation.js, https://chimpstatic.com/mcjs-connected/js/users/91f57d397080494a0a49ccc7f/8b24b6cfa2944807b71ebc231.js, //www.google-analytics.com/analytics.js, https://salesiq.zoho.com/widget, and keep only scripts required for first paint synchronous. This reduces parser blocking and improves first render/LCP timing.

What It Should Be:
Only critical scripts should block rendering; non-critical first-party and third-party JavaScript should be deferred, async, reduced, or removed.

Suggested Replacement:
Exact replacement content is Data Not Available for this issue; use the page-specific steps and ideal value above."
MEDIUM,Performance,Broken resource request (404) on page,https://www.amipi.com/necklaces/,Resource: https://www.amipi.com/product_thumb.php?img=images/category_navigation_image/2020082717214984021_Main_W.jpg&w=150&h=150,"How to Fix:
On https://www.amipi.com/necklaces/, optimize the exact resource or page metric identified by the audit: https://www.amipi.com/necklaces/ requests a missing asset: https://www.amipi.com/product_thumb.php?img=images/category_navigation_image/2020082717214984021_Main_W.jpg&w=150&h=150. Replace the reference with the correct asset URL, restore the missing file, or remove the tag if the asset is no longer used. A 404 asset wastes requests and can break visual layout, tracking, or interactive behavior.

What It Should Be:
A page-specific implementation matching the detected issue, current value, and recommendation text in this row.

Suggested Replacement:
Use the exact replacement or target described in the recommendation above for detected value: Resource: https://www.amipi.com/product_thumb.php?img=images/category_navigation_image/2020082717214984021_Main_W.jpg&w=150&h=150. A standalone replacement value was not available from the crawl data."
MEDIUM,Performance,Broken resource request (404) on page,https://www.amipi.com/necklaces/,Resource: https://www.amipi.com/product_thumb.php?img=images/category_navigation_image/202102241327511_U_SHAPED_SHARED_PRONG_IN_N__OUT_SAFETY_LOCK_HOOP_EARRINGS__4620.jpg&w=150&h=150,"How to Fix:
On https://www.amipi.com/necklaces/, optimize the exact resource or page metric identified by the audit: https://www.amipi.com/necklaces/ requests a missing asset: https://www.amipi.com/product_thumb.php?img=images/category_navigation_image/202102241327511_U_SHAPED_SHARED_PRONG_IN_N__OUT_SAFETY_LOCK_HOOP_EARRINGS__4620.jpg&w=150&h=150. Replace the reference with the correct asset URL, restore the missing file, or remove the tag if the asset is no longer used. A 404 asset wastes requests and can break visual layout, tracking, or interactive behavior.

What It Should Be:
A page-specific implementation matching the detected issue, current value, and recommendation text in this row.

Suggested Replacement:
Use the exact replacement or target described in the recommendation above for detected value: Resource: https://www.amipi.com/product_thumb.php?img=images/category_navigation_image/202102241327511_U_SHAPED_SHARED_PRONG_IN_N__OUT_SAFETY_LOCK_HOOP_EARRINGS__4620.jpg&w=150&h=150. A standalone replacement value was not available from the crawl data."
MEDIUM,Performance,Broken resource request (404) on page,https://www.amipi.com/necklaces/,Resource: https://www.amipi.com/product_thumb.php?img=images/category_navigation_image/20221101130451GIA_Studs.jpg&w=150&h=150,"How to Fix:
On https://www.amipi.com/necklaces/, optimize the exact resource or page metric identified by the audit: https://www.amipi.com/necklaces/ requests a missing asset: https://www.amipi.com/product_thumb.php?img=images/category_navigation_image/20221101130451GIA_Studs.jpg&w=150&h=150. Replace the reference with the correct asset URL, restore the missing file, or remove the tag if the asset is no longer used. A 404 asset wastes requests and can break visual layout, tracking, or interactive behavior.

What It Should Be:
A page-specific implementation matching the detected issue, current value, and recommendation text in this row.

Suggested Replacement:
Use the exact replacement or target described in the recommendation above for detected value: Resource: https://www.amipi.com/product_thumb.php?img=images/category_navigation_image/20221101130451GIA_Studs.jpg&w=150&h=150. A standalone replacement value was not available from the crawl data."
MEDIUM,Performance,Broken resource request (404) on page,https://www.amipi.com/necklaces/,Resource: https://www.amipi.com/product_thumb.php?img=images/category_navigation_image/202006291448334040_Main_W.jpg&w=150&h=150,"How to Fix:
On https://www.amipi.com/necklaces/, optimize the exact resource or page metric identified by the audit: https://www.amipi.com/necklaces/ requests a missing asset: https://www.amipi.com/product_thumb.php?img=images/category_navigation_image/202006291448334040_Main_W.jpg&w=150&h=150. Replace the reference with the correct asset URL, restore the missing file, or remove the tag if the asset is no longer used. A 404 asset wastes requests and can break visual layout, tracking, or interactive behavior.

What It Should Be:
A page-specific implementation matching the detected issue, current value, and recommendation text in this row.

Suggested Replacement:
Use the exact replacement or target described in the recommendation above for detected value: Resource: https://www.amipi.com/product_thumb.php?img=images/category_navigation_image/202006291448334040_Main_W.jpg&w=150&h=150. A standalone replacement value was not available from the crawl data."
MEDIUM,Performance,Broken resource request (404) on page,https://www.amipi.com/necklaces/,Resource: https://www.amipi.com/product_thumb.php?img=images/category_navigation_image/20240125135303bracelets.jpg&w=150&h=150,"How to Fix:
On https://www.amipi.com/necklaces/, optimize the exact resource or page metric identified by the audit: https://www.amipi.com/necklaces/ requests a missing asset: https://www.amipi.com/product_thumb.php?img=images/category_navigation_image/20240125135303bracelets.jpg&w=150&h=150. Replace the reference with the correct asset URL, restore the missing file, or remove the tag if the asset is no longer used. A 404 asset wastes requests and can break visual layout, tracking, or interactive behavior.

What It Should Be:
A page-specific implementation matching the detected issue, current value, and recommendation text in this row.

Suggested Replacement:
Use the exact replacement or target described in the recommendation above for detected value: Resource: https://www.amipi.com/product_thumb.php?img=images/category_navigation_image/20240125135303bracelets.jpg&w=150&h=150. A standalone replacement value was not available from the crawl data."
MEDIUM,Performance,Broken resource request (404) on page,https://www.amipi.com/necklaces/,Resource: https://www.amipi.com/product_thumb.php?img=images/category_navigation_image/20240401105023BX31_Main_W.jpg&w=150&h=150,"How to Fix:
On https://www.amipi.com/necklaces/, optimize the exact resource or page metric identified by the audit: https://www.amipi.com/necklaces/ requests a missing asset: https://www.amipi.com/product_thumb.php?img=images/category_navigation_image/20240401105023BX31_Main_W.jpg&w=150&h=150. Replace the reference with the correct asset URL, restore the missing file, or remove the tag if the asset is no longer used. A 404 asset wastes requests and can break visual layout, tracking, or interactive behavior.

What It Should Be:
A page-specific implementation matching the detected issue, current value, and recommendation text in this row.

Suggested Replacement:
Use the exact replacement or target described in the recommendation above for detected value: Resource: https://www.amipi.com/product_thumb.php?img=images/category_navigation_image/20240401105023BX31_Main_W.jpg&w=150&h=150. A standalone replacement value was not available from the crawl data."
MEDIUM,Performance,Broken resource request (404) on page,https://www.amipi.com/necklaces/,Resource: https://www.amipi.com/product_thumb.php?img=images/category_navigation_image/20250224133519Specials.jpg&w=150&h=150,"How to Fix:
On https://www.amipi.com/necklaces/, optimize the exact resource or page metric identified by the audit: https://www.amipi.com/necklaces/ requests a missing asset: https://www.amipi.com/product_thumb.php?img=images/category_navigation_image/20250224133519Specials.jpg&w=150&h=150. Replace the reference with the correct asset URL, restore the missing file, or remove the tag if the asset is no longer used. A 404 asset wastes requests and can break visual layout, tracking, or interactive behavior.

What It Should Be:
A page-specific implementation matching the detected issue, current value, and recommendation text in this row.

Suggested Replacement:
Use the exact replacement or target described in the recommendation above for detected value: Resource: https://www.amipi.com/product_thumb.php?img=images/category_navigation_image/20250224133519Specials.jpg&w=150&h=150. A standalone replacement value was not available from the crawl data."
MEDIUM,Performance,Broken resource request (404) on page,https://www.amipi.com/necklaces/,Resource: https://www.amipi.com/product_thumb.php?img=images/category_navigation_image/202009011820277001_Main_W.jpg&w=150&h=150,"How to Fix:
On https://www.amipi.com/necklaces/, optimize the exact resource or page metric identified by the audit: https://www.amipi.com/necklaces/ requests a missing asset: https://www.amipi.com/product_thumb.php?img=images/category_navigation_image/202009011820277001_Main_W.jpg&w=150&h=150. Replace the reference with the correct asset URL, restore the missing file, or remove the tag if the asset is no longer used. A 404 asset wastes requests and can break visual layout, tracking, or interactive behavior.

What It Should Be:
A page-specific implementation matching the detected issue, current value, and recommendation text in this row.

Suggested Replacement:
Use the exact replacement or target described in the recommendation above for detected value: Resource: https://www.amipi.com/product_thumb.php?img=images/category_navigation_image/202009011820277001_Main_W.jpg&w=150&h=150. A standalone replacement value was not available from the crawl data."
MEDIUM,Performance,Broken resource request (404) on page,https://www.amipi.com/necklaces/,Resource: https://www.amipi.com/product_thumb.php?img=images/category_navigation_image/20250514145055Last_Call.jpg&w=150&h=150,"How to Fix:
On https://www.amipi.com/necklaces/, optimize the exact resource or page metric identified by the audit: https://www.amipi.com/necklaces/ requests a missing asset: https://www.amipi.com/product_thumb.php?img=images/category_navigation_image/20250514145055Last_Call.jpg&w=150&h=150. Replace the reference with the correct asset URL, restore the missing file, or remove the tag if the asset is no longer used. A 404 asset wastes requests and can break visual layout, tracking, or interactive behavior.

What It Should Be:
A page-specific implementation matching the detected issue, current value, and recommendation text in this row.

Suggested Replacement:
Use the exact replacement or target described in the recommendation above for detected value: Resource: https://www.amipi.com/product_thumb.php?img=images/category_navigation_image/20250514145055Last_Call.jpg&w=150&h=150. A standalone replacement value was not available from the crawl data."
MEDIUM,Performance,Heavy JavaScript payload: 4.8MB,https://www.amipi.com/necklaces/,,"How to Fix:
On https://www.amipi.com/necklaces/, optimize the exact resource or page metric identified by the audit: https://www.amipi.com/necklaces/ ships too much JavaScript. Current value: Heavy JavaScript payload: 4.8MB. Review the largest scripts first: https://www.amipi.com/js/jquery-ui.js (460 KB), https://www.gstatic.com/recaptcha/releases/rL1ELiQAg1kPezz6_H9hTZ_i/recaptcha__en.js (374 KB), https://www.gstatic.com/recaptcha/releases/rL1ELiQAg1kPezz6_H9hTZ_i/recaptcha__en.js (374 KB), https://www.gstatic.com/recaptcha/releases/rL1ELiQAg1kPezz6_H9hTZ_i/recaptcha__en.js (374 KB). Remove unused libraries, split page-specific code, and defer non-critical bundles.

What It Should Be:
Only critical scripts should block rendering; non-critical first-party and third-party JavaScript should be deferred, async, reduced, or removed.

Suggested Replacement:
Exact replacement content is Data Not Available for this issue; use the page-specific steps and ideal value above."
MEDIUM,Performance,34 render-blocking <script> tags (no async/defer),https://www.amipi.com/necklaces/,,"How to Fix:
On https://www.amipi.com/necklaces/, optimize the exact resource or page metric identified by the audit: https://www.amipi.com/necklaces/ has render-blocking scripts. Current value: 34 render-blocking <script> tags (no async/defer). Add defer to non-critical scripts such as https://ma.zoho.com/hub/js/WebsiteAutomation.js, https://chimpstatic.com/mcjs-connected/js/users/91f57d397080494a0a49ccc7f/8b24b6cfa2944807b71ebc231.js, //www.google-analytics.com/analytics.js, https://salesiq.zoho.com/widget, and keep only scripts required for first paint synchronous. This reduces parser blocking and improves first render/LCP timing.

What It Should Be:
Only critical scripts should block rendering; non-critical first-party and third-party JavaScript should be deferred, async, reduced, or removed.

Suggested Replacement:
Exact replacement content is Data Not Available for this issue; use the page-specific steps and ideal value above."
MEDIUM,Performance,Broken resource request (404) on page,https://www.amipi.com/necklaces/,Resource: https://www.amipi.com/product_thumb.php?img=images/category_navigation_image/2020082717214984021_Main_W.jpg&w=150&h=150,"How to Fix:
On https://www.amipi.com/necklaces/, optimize the exact resource or page metric identified by the audit: https://www.amipi.com/necklaces/ requests a missing asset: https://www.amipi.com/product_thumb.php?img=images/category_navigation_image/2020082717214984021_Main_W.jpg&w=150&h=150. Replace the reference with the correct asset URL, restore the missing file, or remove the tag if the asset is no longer used. A 404 asset wastes requests and can break visual layout, tracking, or interactive behavior.

What It Should Be:
A page-specific implementation matching the detected issue, current value, and recommendation text in this row.

Suggested Replacement:
Use the exact replacement or target described in the recommendation above for detected value: Resource: https://www.amipi.com/product_thumb.php?img=images/category_navigation_image/2020082717214984021_Main_W.jpg&w=150&h=150. A standalone replacement value was not available from the crawl data."
MEDIUM,Performance,Broken resource request (404) on page,https://www.amipi.com/necklaces/,Resource: https://www.amipi.com/product_thumb.php?img=images/category_navigation_image/202102241327511_U_SHAPED_SHARED_PRONG_IN_N__OUT_SAFETY_LOCK_HOOP_EARRINGS__4620.jpg&w=150&h=150,"How to Fix:
On https://www.amipi.com/necklaces/, optimize the exact resource or page metric identified by the audit: https://www.amipi.com/necklaces/ requests a missing asset: https://www.amipi.com/product_thumb.php?img=images/category_navigation_image/202102241327511_U_SHAPED_SHARED_PRONG_IN_N__OUT_SAFETY_LOCK_HOOP_EARRINGS__4620.jpg&w=150&h=150. Replace the reference with the correct asset URL, restore the missing file, or remove the tag if the asset is no longer used. A 404 asset wastes requests and can break visual layout, tracking, or interactive behavior.

What It Should Be:
A page-specific implementation matching the detected issue, current value, and recommendation text in this row.

Suggested Replacement:
Use the exact replacement or target described in the recommendation above for detected value: Resource: https://www.amipi.com/product_thumb.php?img=images/category_navigation_image/202102241327511_U_SHAPED_SHARED_PRONG_IN_N__OUT_SAFETY_LOCK_HOOP_EARRINGS__4620.jpg&w=150&h=150. A standalone replacement value was not available from the crawl data."
MEDIUM,Performance,Broken resource request (404) on page,https://www.amipi.com/necklaces/,Resource: https://www.amipi.com/product_thumb.php?img=images/category_navigation_image/20221101130451GIA_Studs.jpg&w=150&h=150,"How to Fix:
On https://www.amipi.com/necklaces/, optimize the exact resource or page metric identified by the audit: https://www.amipi.com/necklaces/ requests a missing asset: https://www.amipi.com/product_thumb.php?img=images/category_navigation_image/20221101130451GIA_Studs.jpg&w=150&h=150. Replace the reference with the correct asset URL, restore the missing file, or remove the tag if the asset is no longer used. A 404 asset wastes requests and can break visual layout, tracking, or interactive behavior.

What It Should Be:
A page-specific implementation matching the detected issue, current value, and recommendation text in this row.

Suggested Replacement:
Use the exact replacement or target described in the recommendation above for detected value: Resource: https://www.amipi.com/product_thumb.php?img=images/category_navigation_image/20221101130451GIA_Studs.jpg&w=150&h=150. A standalone replacement value was not available from the crawl data."
MEDIUM,Performance,Broken resource request (404) on page,https://www.amipi.com/necklaces/,Resource: https://www.amipi.com/product_thumb.php?img=images/category_navigation_image/202006291448334040_Main_W.jpg&w=150&h=150,"How to Fix:
On https://www.amipi.com/necklaces/, optimize the exact resource or page metric identified by the audit: https://www.amipi.com/necklaces/ requests a missing asset: https://www.amipi.com/product_thumb.php?img=images/category_navigation_image/202006291448334040_Main_W.jpg&w=150&h=150. Replace the reference with the correct asset URL, restore the missing file, or remove the tag if the asset is no longer used. A 404 asset wastes requests and can break visual layout, tracking, or interactive behavior.

What It Should Be:
A page-specific implementation matching the detected issue, current value, and recommendation text in this row.

Suggested Replacement:
Use the exact replacement or target described in the recommendation above for detected value: Resource: https://www.amipi.com/product_thumb.php?img=images/category_navigation_image/202006291448334040_Main_W.jpg&w=150&h=150. A standalone replacement value was not available from the crawl data."
MEDIUM,Performance,Broken resource request (404) on page,https://www.amipi.com/necklaces/,Resource: https://www.amipi.com/product_thumb.php?img=images/category_navigation_image/20240401105023BX31_Main_W.jpg&w=150&h=150,"How to Fix:
On https://www.amipi.com/necklaces/, optimize the exact resource or page metric identified by the audit: https://www.amipi.com/necklaces/ requests a missing asset: https://www.amipi.com/product_thumb.php?img=images/category_navigation_image/20240401105023BX31_Main_W.jpg&w=150&h=150. Replace the reference with the correct asset URL, restore the missing file, or remove the tag if the asset is no longer used. A 404 asset wastes requests and can break visual layout, tracking, or interactive behavior.

What It Should Be:
A page-specific implementation matching the detected issue, current value, and recommendation text in this row.

Suggested Replacement:
Use the exact replacement or target described in the recommendation above for detected value: Resource: https://www.amipi.com/product_thumb.php?img=images/category_navigation_image/20240401105023BX31_Main_W.jpg&w=150&h=150. A standalone replacement value was not available from the crawl data."
MEDIUM,Performance,Broken resource request (404) on page,https://www.amipi.com/necklaces/,Resource: https://www.amipi.com/product_thumb.php?img=images/category_navigation_image/20250224133519Specials.jpg&w=150&h=150,"How to Fix:
On https://www.amipi.com/necklaces/, optimize the exact resource or page metric identified by the audit: https://www.amipi.com/necklaces/ requests a missing asset: https://www.amipi.com/product_thumb.php?img=images/category_navigation_image/20250224133519Specials.jpg&w=150&h=150. Replace the reference with the correct asset URL, restore the missing file, or remove the tag if the asset is no longer used. A 404 asset wastes requests and can break visual layout, tracking, or interactive behavior.

What It Should Be:
A page-specific implementation matching the detected issue, current value, and recommendation text in this row.

Suggested Replacement:
Use the exact replacement or target described in the recommendation above for detected value: Resource: https://www.amipi.com/product_thumb.php?img=images/category_navigation_image/20250224133519Specials.jpg&w=150&h=150. A standalone replacement value was not available from the crawl data."
