Urgency,Category,Issue,Affected URL,Details,Recommended Action
MEDIUM,Performance,29 render-blocking <script> tags (no async/defer),https://www.amipi.com/Privacy-Policy/,,"https://www.amipi.com/Privacy-Policy/ has render-blocking scripts. Current value: 29 render-blocking <script> tags (no async/defer). Add defer to non-critical scripts such as https://ma.zoho.com/hub/js/WebsiteAutomation.js, https://chimpstatic.com/mcjs-connected/js/users/91f57d397080494a0a49ccc7f/8b24b6cfa2944807b71ebc231.js, //www.google-analytics.com/analytics.js, https://salesiq.zoho.com/widget, and keep only scripts required for first paint synchronous. This reduces parser blocking and improves first render/LCP timing."
MEDIUM,Performance,Broken resource request (404) on page,https://www.amipi.com/Privacy-Policy/,Resource: https://www.amipi.com/product_thumb.php?img=images/category_navigation_image/2020082717214984021_Main_W.jpg&w=150&h=150,"https://www.amipi.com/Privacy-Policy/ requests a missing asset: https://www.amipi.com/product_thumb.php?img=images/category_navigation_image/2020082717214984021_Main_W.jpg&w=150&h=150. Replace the reference with the correct asset URL, restore the missing file, or remove the tag if the asset is no longer used. A 404 asset wastes requests and can break visual layout, tracking, or interactive behavior."
MEDIUM,Performance,Broken resource request (404) on page,https://www.amipi.com/Privacy-Policy/,Resource: https://www.amipi.com/product_thumb.php?img=images/category_navigation_image/20250224133519Specials.jpg&w=150&h=150,"https://www.amipi.com/Privacy-Policy/ requests a missing asset: https://www.amipi.com/product_thumb.php?img=images/category_navigation_image/20250224133519Specials.jpg&w=150&h=150. Replace the reference with the correct asset URL, restore the missing file, or remove the tag if the asset is no longer used. A 404 asset wastes requests and can break visual layout, tracking, or interactive behavior."
MEDIUM,Performance,Broken resource request (404) on page,https://www.amipi.com/Privacy-Policy/,Resource: https://www.amipi.com/product_thumb.php?img=images/category_navigation_image/20250514145055Last_Call.jpg&w=150&h=150,"https://www.amipi.com/Privacy-Policy/ requests a missing asset: https://www.amipi.com/product_thumb.php?img=images/category_navigation_image/20250514145055Last_Call.jpg&w=150&h=150. Replace the reference with the correct asset URL, restore the missing file, or remove the tag if the asset is no longer used. A 404 asset wastes requests and can break visual layout, tracking, or interactive behavior."
MEDIUM,Performance,Broken resource request (404) on page,https://www.amipi.com/Privacy-Policy/,Resource: https://www.amipi.com/product_thumb.php?img=images/category_navigation_image/202102241327511_U_SHAPED_SHARED_PRONG_IN_N__OUT_SAFETY_LOCK_HOOP_EARRINGS__4620.jpg&w=150&h=150,"https://www.amipi.com/Privacy-Policy/ requests a missing asset: https://www.amipi.com/product_thumb.php?img=images/category_navigation_image/202102241327511_U_SHAPED_SHARED_PRONG_IN_N__OUT_SAFETY_LOCK_HOOP_EARRINGS__4620.jpg&w=150&h=150. Replace the reference with the correct asset URL, restore the missing file, or remove the tag if the asset is no longer used. A 404 asset wastes requests and can break visual layout, tracking, or interactive behavior."
MEDIUM,Performance,Broken resource request (404) on page,https://www.amipi.com/Privacy-Policy/,Resource: https://www.amipi.com/product_thumb.php?img=images/category_navigation_image/20221101130451GIA_Studs.jpg&w=150&h=150,"https://www.amipi.com/Privacy-Policy/ requests a missing asset: https://www.amipi.com/product_thumb.php?img=images/category_navigation_image/20221101130451GIA_Studs.jpg&w=150&h=150. Replace the reference with the correct asset URL, restore the missing file, or remove the tag if the asset is no longer used. A 404 asset wastes requests and can break visual layout, tracking, or interactive behavior."
MEDIUM,Performance,Broken resource request (404) on page,https://www.amipi.com/Privacy-Policy/,Resource: https://www.amipi.com/product_thumb.php?img=images/category_navigation_image/202009011820277001_Main_W.jpg&w=150&h=150,"https://www.amipi.com/Privacy-Policy/ requests a missing asset: https://www.amipi.com/product_thumb.php?img=images/category_navigation_image/202009011820277001_Main_W.jpg&w=150&h=150. Replace the reference with the correct asset URL, restore the missing file, or remove the tag if the asset is no longer used. A 404 asset wastes requests and can break visual layout, tracking, or interactive behavior."
MEDIUM,Performance,Broken resource request (404) on page,https://www.amipi.com/Privacy-Policy/,Resource: https://www.amipi.com/product_thumb.php?img=images/category_navigation_image/202006291448334040_Main_W.jpg&w=150&h=150,"https://www.amipi.com/Privacy-Policy/ requests a missing asset: https://www.amipi.com/product_thumb.php?img=images/category_navigation_image/202006291448334040_Main_W.jpg&w=150&h=150. Replace the reference with the correct asset URL, restore the missing file, or remove the tag if the asset is no longer used. A 404 asset wastes requests and can break visual layout, tracking, or interactive behavior."
MEDIUM,Performance,Broken resource request (404) on page,https://www.amipi.com/Privacy-Policy/,Resource: https://www.amipi.com/product_thumb.php?img=images/category_navigation_image/20240125135303bracelets.jpg&w=150&h=150,"https://www.amipi.com/Privacy-Policy/ requests a missing asset: https://www.amipi.com/product_thumb.php?img=images/category_navigation_image/20240125135303bracelets.jpg&w=150&h=150. Replace the reference with the correct asset URL, restore the missing file, or remove the tag if the asset is no longer used. A 404 asset wastes requests and can break visual layout, tracking, or interactive behavior."
MEDIUM,Performance,Broken resource request (404) on page,https://www.amipi.com/Privacy-Policy/,Resource: https://www.amipi.com/product_thumb.php?img=images/category_navigation_image/20240401105023BX31_Main_W.jpg&w=150&h=150,"https://www.amipi.com/Privacy-Policy/ requests a missing asset: https://www.amipi.com/product_thumb.php?img=images/category_navigation_image/20240401105023BX31_Main_W.jpg&w=150&h=150. Replace the reference with the correct asset URL, restore the missing file, or remove the tag if the asset is no longer used. A 404 asset wastes requests and can break visual layout, tracking, or interactive behavior."
MEDIUM,Performance,Heavy JavaScript payload: 2.6MB,https://www.amipi.com/Privacy-Policy/,,"https://www.amipi.com/Privacy-Policy/ ships too much JavaScript. Current value: Heavy JavaScript payload: 2.6MB. Review the largest scripts first: https://www.amipi.com/js/jquery-ui.js (460 KB), https://www.gstatic.com/recaptcha/releases/rL1ELiQAg1kPezz6_H9hTZ_i/recaptcha__en.js (374 KB), https://www.gstatic.com/recaptcha/releases/rL1ELiQAg1kPezz6_H9hTZ_i/recaptcha__en.js (374 KB), https://www.gstatic.com/recaptcha/releases/rL1ELiQAg1kPezz6_H9hTZ_i/recaptcha__en.js (374 KB). Remove unused libraries, split page-specific code, and defer non-critical bundles."
MEDIUM,Performance,32 render-blocking <script> tags (no async/defer),https://www.amipi.com/Schedule-Appointment/,,"https://www.amipi.com/Schedule-Appointment/ has render-blocking scripts. Current value: 32 render-blocking <script> tags (no async/defer). Add defer to non-critical scripts such as https://ma.zoho.com/hub/js/WebsiteAutomation.js, https://chimpstatic.com/mcjs-connected/js/users/91f57d397080494a0a49ccc7f/8b24b6cfa2944807b71ebc231.js, //www.google-analytics.com/analytics.js, https://salesiq.zoho.com/widget, and keep only scripts required for first paint synchronous. This reduces parser blocking and improves first render/LCP timing."
MEDIUM,Performance,Broken resource request (404) on page,https://www.amipi.com/Schedule-Appointment/,Resource: https://www.amipi.com/product_thumb.php?img=images/category_navigation_image/2020082717214984021_Main_W.jpg&w=150&h=150,"https://www.amipi.com/Schedule-Appointment/ requests a missing asset: https://www.amipi.com/product_thumb.php?img=images/category_navigation_image/2020082717214984021_Main_W.jpg&w=150&h=150. Replace the reference with the correct asset URL, restore the missing file, or remove the tag if the asset is no longer used. A 404 asset wastes requests and can break visual layout, tracking, or interactive behavior."
MEDIUM,Performance,Broken resource request (404) on page,https://www.amipi.com/Schedule-Appointment/,Resource: https://www.amipi.com/product_thumb.php?img=images/category_navigation_image/20250224133519Specials.jpg&w=150&h=150,"https://www.amipi.com/Schedule-Appointment/ requests a missing asset: https://www.amipi.com/product_thumb.php?img=images/category_navigation_image/20250224133519Specials.jpg&w=150&h=150. Replace the reference with the correct asset URL, restore the missing file, or remove the tag if the asset is no longer used. A 404 asset wastes requests and can break visual layout, tracking, or interactive behavior."
MEDIUM,Performance,Broken resource request (404) on page,https://www.amipi.com/Schedule-Appointment/,Resource: https://www.amipi.com/product_thumb.php?img=images/category_navigation_image/20250514145055Last_Call.jpg&w=150&h=150,"https://www.amipi.com/Schedule-Appointment/ requests a missing asset: https://www.amipi.com/product_thumb.php?img=images/category_navigation_image/20250514145055Last_Call.jpg&w=150&h=150. Replace the reference with the correct asset URL, restore the missing file, or remove the tag if the asset is no longer used. A 404 asset wastes requests and can break visual layout, tracking, or interactive behavior."
MEDIUM,Performance,Broken resource request (404) on page,https://www.amipi.com/Schedule-Appointment/,Resource: https://www.amipi.com/product_thumb.php?img=images/category_navigation_image/202102241327511_U_SHAPED_SHARED_PRONG_IN_N__OUT_SAFETY_LOCK_HOOP_EARRINGS__4620.jpg&w=150&h=150,"https://www.amipi.com/Schedule-Appointment/ requests a missing asset: https://www.amipi.com/product_thumb.php?img=images/category_navigation_image/202102241327511_U_SHAPED_SHARED_PRONG_IN_N__OUT_SAFETY_LOCK_HOOP_EARRINGS__4620.jpg&w=150&h=150. Replace the reference with the correct asset URL, restore the missing file, or remove the tag if the asset is no longer used. A 404 asset wastes requests and can break visual layout, tracking, or interactive behavior."
MEDIUM,Performance,Broken resource request (404) on page,https://www.amipi.com/Schedule-Appointment/,Resource: https://www.amipi.com/product_thumb.php?img=images/category_navigation_image/20221101130451GIA_Studs.jpg&w=150&h=150,"https://www.amipi.com/Schedule-Appointment/ requests a missing asset: https://www.amipi.com/product_thumb.php?img=images/category_navigation_image/20221101130451GIA_Studs.jpg&w=150&h=150. Replace the reference with the correct asset URL, restore the missing file, or remove the tag if the asset is no longer used. A 404 asset wastes requests and can break visual layout, tracking, or interactive behavior."
MEDIUM,Performance,Broken resource request (404) on page,https://www.amipi.com/Schedule-Appointment/,Resource: https://www.amipi.com/product_thumb.php?img=images/category_navigation_image/202006291448334040_Main_W.jpg&w=150&h=150,"https://www.amipi.com/Schedule-Appointment/ requests a missing asset: https://www.amipi.com/product_thumb.php?img=images/category_navigation_image/202006291448334040_Main_W.jpg&w=150&h=150. Replace the reference with the correct asset URL, restore the missing file, or remove the tag if the asset is no longer used. A 404 asset wastes requests and can break visual layout, tracking, or interactive behavior."
MEDIUM,Performance,Broken resource request (404) on page,https://www.amipi.com/Schedule-Appointment/,Resource: https://www.amipi.com/product_thumb.php?img=images/category_navigation_image/202009011820277001_Main_W.jpg&w=150&h=150,"https://www.amipi.com/Schedule-Appointment/ requests a missing asset: https://www.amipi.com/product_thumb.php?img=images/category_navigation_image/202009011820277001_Main_W.jpg&w=150&h=150. Replace the reference with the correct asset URL, restore the missing file, or remove the tag if the asset is no longer used. A 404 asset wastes requests and can break visual layout, tracking, or interactive behavior."
MEDIUM,Performance,Broken resource request (404) on page,https://www.amipi.com/Schedule-Appointment/,Resource: https://www.amipi.com/product_thumb.php?img=images/category_navigation_image/20240125135303bracelets.jpg&w=150&h=150,"https://www.amipi.com/Schedule-Appointment/ requests a missing asset: https://www.amipi.com/product_thumb.php?img=images/category_navigation_image/20240125135303bracelets.jpg&w=150&h=150. Replace the reference with the correct asset URL, restore the missing file, or remove the tag if the asset is no longer used. A 404 asset wastes requests and can break visual layout, tracking, or interactive behavior."
MEDIUM,Performance,Broken resource request (404) on page,https://www.amipi.com/Schedule-Appointment/,Resource: https://www.amipi.com/product_thumb.php?img=images/category_navigation_image/20240401105023BX31_Main_W.jpg&w=150&h=150,"https://www.amipi.com/Schedule-Appointment/ requests a missing asset: https://www.amipi.com/product_thumb.php?img=images/category_navigation_image/20240401105023BX31_Main_W.jpg&w=150&h=150. Replace the reference with the correct asset URL, restore the missing file, or remove the tag if the asset is no longer used. A 404 asset wastes requests and can break visual layout, tracking, or interactive behavior."
MEDIUM,Performance,Heavy JavaScript payload: 3.5MB,https://www.amipi.com/Schedule-Appointment/,,"https://www.amipi.com/Schedule-Appointment/ ships too much JavaScript. Current value: Heavy JavaScript payload: 3.5MB. Review the largest scripts first: https://www.amipi.com/js/jquery-ui.js (460 KB), https://www.gstatic.com/recaptcha/releases/rL1ELiQAg1kPezz6_H9hTZ_i/recaptcha__en.js (374 KB), https://www.gstatic.com/recaptcha/releases/rL1ELiQAg1kPezz6_H9hTZ_i/recaptcha__en.js (374 KB), https://www.gstatic.com/recaptcha/releases/rL1ELiQAg1kPezz6_H9hTZ_i/recaptcha__en.js (374 KB). Remove unused libraries, split page-specific code, and defer non-critical bundles."
MEDIUM,Performance,32 render-blocking <script> tags (no async/defer),https://www.amipi.com/Schedule-Appointment/,,"https://www.amipi.com/Schedule-Appointment/ has render-blocking scripts. Current value: 32 render-blocking <script> tags (no async/defer). Add defer to non-critical scripts such as https://ma.zoho.com/hub/js/WebsiteAutomation.js, https://chimpstatic.com/mcjs-connected/js/users/91f57d397080494a0a49ccc7f/8b24b6cfa2944807b71ebc231.js, //www.google-analytics.com/analytics.js, https://salesiq.zoho.com/widget, and keep only scripts required for first paint synchronous. This reduces parser blocking and improves first render/LCP timing."
MEDIUM,Performance,Broken resource request (404) on page,https://www.amipi.com/Schedule-Appointment/,Resource: https://www.amipi.com/product_thumb.php?img=images/category_navigation_image/202102241327511_U_SHAPED_SHARED_PRONG_IN_N__OUT_SAFETY_LOCK_HOOP_EARRINGS__4620.jpg&w=150&h=150,"https://www.amipi.com/Schedule-Appointment/ requests a missing asset: https://www.amipi.com/product_thumb.php?img=images/category_navigation_image/202102241327511_U_SHAPED_SHARED_PRONG_IN_N__OUT_SAFETY_LOCK_HOOP_EARRINGS__4620.jpg&w=150&h=150. Replace the reference with the correct asset URL, restore the missing file, or remove the tag if the asset is no longer used. A 404 asset wastes requests and can break visual layout, tracking, or interactive behavior."
MEDIUM,Performance,Broken resource request (404) on page,https://www.amipi.com/Schedule-Appointment/,Resource: https://www.amipi.com/product_thumb.php?img=images/category_navigation_image/2020082717214984021_Main_W.jpg&w=150&h=150,"https://www.amipi.com/Schedule-Appointment/ requests a missing asset: https://www.amipi.com/product_thumb.php?img=images/category_navigation_image/2020082717214984021_Main_W.jpg&w=150&h=150. Replace the reference with the correct asset URL, restore the missing file, or remove the tag if the asset is no longer used. A 404 asset wastes requests and can break visual layout, tracking, or interactive behavior."
MEDIUM,Performance,Broken resource request (404) on page,https://www.amipi.com/Schedule-Appointment/,Resource: https://www.amipi.com/product_thumb.php?img=images/category_navigation_image/202006291448334040_Main_W.jpg&w=150&h=150,"https://www.amipi.com/Schedule-Appointment/ requests a missing asset: https://www.amipi.com/product_thumb.php?img=images/category_navigation_image/202006291448334040_Main_W.jpg&w=150&h=150. Replace the reference with the correct asset URL, restore the missing file, or remove the tag if the asset is no longer used. A 404 asset wastes requests and can break visual layout, tracking, or interactive behavior."
MEDIUM,Performance,Broken resource request (404) on page,https://www.amipi.com/Schedule-Appointment/,Resource: https://www.amipi.com/product_thumb.php?img=images/category_navigation_image/20250514145055Last_Call.jpg&w=150&h=150,"https://www.amipi.com/Schedule-Appointment/ requests a missing asset: https://www.amipi.com/product_thumb.php?img=images/category_navigation_image/20250514145055Last_Call.jpg&w=150&h=150. Replace the reference with the correct asset URL, restore the missing file, or remove the tag if the asset is no longer used. A 404 asset wastes requests and can break visual layout, tracking, or interactive behavior."
MEDIUM,Performance,Broken resource request (404) on page,https://www.amipi.com/Schedule-Appointment/,Resource: https://www.amipi.com/product_thumb.php?img=images/category_navigation_image/20250224133519Specials.jpg&w=150&h=150,"https://www.amipi.com/Schedule-Appointment/ requests a missing asset: https://www.amipi.com/product_thumb.php?img=images/category_navigation_image/20250224133519Specials.jpg&w=150&h=150. Replace the reference with the correct asset URL, restore the missing file, or remove the tag if the asset is no longer used. A 404 asset wastes requests and can break visual layout, tracking, or interactive behavior."
MEDIUM,Performance,Broken resource request (404) on page,https://www.amipi.com/Schedule-Appointment/,Resource: https://www.amipi.com/product_thumb.php?img=images/category_navigation_image/20221101130451GIA_Studs.jpg&w=150&h=150,"https://www.amipi.com/Schedule-Appointment/ requests a missing asset: https://www.amipi.com/product_thumb.php?img=images/category_navigation_image/20221101130451GIA_Studs.jpg&w=150&h=150. Replace the reference with the correct asset URL, restore the missing file, or remove the tag if the asset is no longer used. A 404 asset wastes requests and can break visual layout, tracking, or interactive behavior."
MEDIUM,Performance,Broken resource request (404) on page,https://www.amipi.com/Schedule-Appointment/,Resource: https://www.amipi.com/product_thumb.php?img=images/category_navigation_image/202009011820277001_Main_W.jpg&w=150&h=150,"https://www.amipi.com/Schedule-Appointment/ requests a missing asset: https://www.amipi.com/product_thumb.php?img=images/category_navigation_image/202009011820277001_Main_W.jpg&w=150&h=150. Replace the reference with the correct asset URL, restore the missing file, or remove the tag if the asset is no longer used. A 404 asset wastes requests and can break visual layout, tracking, or interactive behavior."
MEDIUM,Performance,Broken resource request (404) on page,https://www.amipi.com/Schedule-Appointment/,Resource: https://www.amipi.com/product_thumb.php?img=images/category_navigation_image/20240125135303bracelets.jpg&w=150&h=150,"https://www.amipi.com/Schedule-Appointment/ requests a missing asset: https://www.amipi.com/product_thumb.php?img=images/category_navigation_image/20240125135303bracelets.jpg&w=150&h=150. Replace the reference with the correct asset URL, restore the missing file, or remove the tag if the asset is no longer used. A 404 asset wastes requests and can break visual layout, tracking, or interactive behavior."
MEDIUM,Performance,Broken resource request (404) on page,https://www.amipi.com/Schedule-Appointment/,Resource: https://www.amipi.com/product_thumb.php?img=images/category_navigation_image/20240401105023BX31_Main_W.jpg&w=150&h=150,"https://www.amipi.com/Schedule-Appointment/ requests a missing asset: https://www.amipi.com/product_thumb.php?img=images/category_navigation_image/20240401105023BX31_Main_W.jpg&w=150&h=150. Replace the reference with the correct asset URL, restore the missing file, or remove the tag if the asset is no longer used. A 404 asset wastes requests and can break visual layout, tracking, or interactive behavior."
MEDIUM,Performance,Heavy JavaScript payload: 3.5MB,https://www.amipi.com/Schedule-Appointment/,,"https://www.amipi.com/Schedule-Appointment/ ships too much JavaScript. Current value: Heavy JavaScript payload: 3.5MB. Review the largest scripts first: https://www.amipi.com/js/jquery-ui.js (460 KB), https://www.gstatic.com/recaptcha/releases/rL1ELiQAg1kPezz6_H9hTZ_i/recaptcha__en.js (374 KB), https://www.gstatic.com/recaptcha/releases/rL1ELiQAg1kPezz6_H9hTZ_i/recaptcha__en.js (374 KB), https://www.gstatic.com/recaptcha/releases/rL1ELiQAg1kPezz6_H9hTZ_i/recaptcha__en.js (374 KB). Remove unused libraries, split page-specific code, and defer non-critical bundles."
MEDIUM,Performance,30 render-blocking <script> tags (no async/defer),https://www.amipi.com/Testimonials/,,"https://www.amipi.com/Testimonials/ has render-blocking scripts. Current value: 30 render-blocking <script> tags (no async/defer). Add defer to non-critical scripts such as https://ma.zoho.com/hub/js/WebsiteAutomation.js, https://chimpstatic.com/mcjs-connected/js/users/91f57d397080494a0a49ccc7f/8b24b6cfa2944807b71ebc231.js, //www.google-analytics.com/analytics.js, https://salesiq.zoho.com/widget, and keep only scripts required for first paint synchronous. This reduces parser blocking and improves first render/LCP timing."
MEDIUM,Performance,Broken resource request (404) on page,https://www.amipi.com/Testimonials/,Resource: https://www.amipi.com/product_thumb.php?img=images/category_navigation_image/202102241327511_U_SHAPED_SHARED_PRONG_IN_N__OUT_SAFETY_LOCK_HOOP_EARRINGS__4620.jpg&w=150&h=150,"https://www.amipi.com/Testimonials/ requests a missing asset: https://www.amipi.com/product_thumb.php?img=images/category_navigation_image/202102241327511_U_SHAPED_SHARED_PRONG_IN_N__OUT_SAFETY_LOCK_HOOP_EARRINGS__4620.jpg&w=150&h=150. Replace the reference with the correct asset URL, restore the missing file, or remove the tag if the asset is no longer used. A 404 asset wastes requests and can break visual layout, tracking, or interactive behavior."
MEDIUM,Performance,Broken resource request (404) on page,https://www.amipi.com/Testimonials/,Resource: https://www.amipi.com/product_thumb.php?img=images/category_navigation_image/2020082717214984021_Main_W.jpg&w=150&h=150,"https://www.amipi.com/Testimonials/ requests a missing asset: https://www.amipi.com/product_thumb.php?img=images/category_navigation_image/2020082717214984021_Main_W.jpg&w=150&h=150. Replace the reference with the correct asset URL, restore the missing file, or remove the tag if the asset is no longer used. A 404 asset wastes requests and can break visual layout, tracking, or interactive behavior."
MEDIUM,Performance,Broken resource request (404) on page,https://www.amipi.com/Testimonials/,Resource: https://www.amipi.com/product_thumb.php?img=images/category_navigation_image/20250224133519Specials.jpg&w=150&h=150,"https://www.amipi.com/Testimonials/ requests a missing asset: https://www.amipi.com/product_thumb.php?img=images/category_navigation_image/20250224133519Specials.jpg&w=150&h=150. Replace the reference with the correct asset URL, restore the missing file, or remove the tag if the asset is no longer used. A 404 asset wastes requests and can break visual layout, tracking, or interactive behavior."
MEDIUM,Performance,Broken resource request (404) on page,https://www.amipi.com/Testimonials/,Resource: https://www.amipi.com/product_thumb.php?img=images/category_navigation_image/20250514145055Last_Call.jpg&w=150&h=150,"https://www.amipi.com/Testimonials/ requests a missing asset: https://www.amipi.com/product_thumb.php?img=images/category_navigation_image/20250514145055Last_Call.jpg&w=150&h=150. Replace the reference with the correct asset URL, restore the missing file, or remove the tag if the asset is no longer used. A 404 asset wastes requests and can break visual layout, tracking, or interactive behavior."
MEDIUM,Performance,Broken resource request (404) on page,https://www.amipi.com/Testimonials/,Resource: https://www.amipi.com/product_thumb.php?img=images/category_navigation_image/202006291448334040_Main_W.jpg&w=150&h=150,"https://www.amipi.com/Testimonials/ requests a missing asset: https://www.amipi.com/product_thumb.php?img=images/category_navigation_image/202006291448334040_Main_W.jpg&w=150&h=150. Replace the reference with the correct asset URL, restore the missing file, or remove the tag if the asset is no longer used. A 404 asset wastes requests and can break visual layout, tracking, or interactive behavior."
MEDIUM,Performance,Broken resource request (404) on page,https://www.amipi.com/Testimonials/,Resource: https://www.amipi.com/product_thumb.php?img=images/category_navigation_image/20221101130451GIA_Studs.jpg&w=150&h=150,"https://www.amipi.com/Testimonials/ requests a missing asset: https://www.amipi.com/product_thumb.php?img=images/category_navigation_image/20221101130451GIA_Studs.jpg&w=150&h=150. Replace the reference with the correct asset URL, restore the missing file, or remove the tag if the asset is no longer used. A 404 asset wastes requests and can break visual layout, tracking, or interactive behavior."
MEDIUM,Performance,Broken resource request (404) on page,https://www.amipi.com/Testimonials/,Resource: https://www.amipi.com/product_thumb.php?img=images/category_navigation_image/202009011820277001_Main_W.jpg&w=150&h=150,"https://www.amipi.com/Testimonials/ requests a missing asset: https://www.amipi.com/product_thumb.php?img=images/category_navigation_image/202009011820277001_Main_W.jpg&w=150&h=150. Replace the reference with the correct asset URL, restore the missing file, or remove the tag if the asset is no longer used. A 404 asset wastes requests and can break visual layout, tracking, or interactive behavior."
MEDIUM,Performance,Broken resource request (404) on page,https://www.amipi.com/Testimonials/,Resource: https://www.amipi.com/product_thumb.php?img=images/category_navigation_image/20240125135303bracelets.jpg&w=150&h=150,"https://www.amipi.com/Testimonials/ requests a missing asset: https://www.amipi.com/product_thumb.php?img=images/category_navigation_image/20240125135303bracelets.jpg&w=150&h=150. Replace the reference with the correct asset URL, restore the missing file, or remove the tag if the asset is no longer used. A 404 asset wastes requests and can break visual layout, tracking, or interactive behavior."
MEDIUM,Performance,Broken resource request (404) on page,https://www.amipi.com/Testimonials/,Resource: https://www.amipi.com/product_thumb.php?img=images/category_navigation_image/20240401105023BX31_Main_W.jpg&w=150&h=150,"https://www.amipi.com/Testimonials/ requests a missing asset: https://www.amipi.com/product_thumb.php?img=images/category_navigation_image/20240401105023BX31_Main_W.jpg&w=150&h=150. Replace the reference with the correct asset URL, restore the missing file, or remove the tag if the asset is no longer used. A 404 asset wastes requests and can break visual layout, tracking, or interactive behavior."
MEDIUM,Performance,Heavy JavaScript payload: 3.3MB,https://www.amipi.com/Testimonials/,,"https://www.amipi.com/Testimonials/ ships too much JavaScript. Current value: Heavy JavaScript payload: 3.3MB. Review the largest scripts first: https://www.amipi.com/js/jquery-ui.js (460 KB), https://www.gstatic.com/recaptcha/releases/rL1ELiQAg1kPezz6_H9hTZ_i/recaptcha__en.js (374 KB), https://www.gstatic.com/recaptcha/releases/rL1ELiQAg1kPezz6_H9hTZ_i/recaptcha__en.js (374 KB), https://www.gstatic.com/recaptcha/releases/rL1ELiQAg1kPezz6_H9hTZ_i/recaptcha__en.js (374 KB). Remove unused libraries, split page-specific code, and defer non-critical bundles."
MEDIUM,Performance,30 render-blocking <script> tags (no async/defer),https://www.amipi.com/Testimonials/,,"https://www.amipi.com/Testimonials/ has render-blocking scripts. Current value: 30 render-blocking <script> tags (no async/defer). Add defer to non-critical scripts such as https://ma.zoho.com/hub/js/WebsiteAutomation.js, https://chimpstatic.com/mcjs-connected/js/users/91f57d397080494a0a49ccc7f/8b24b6cfa2944807b71ebc231.js, //www.google-analytics.com/analytics.js, https://salesiq.zoho.com/widget, and keep only scripts required for first paint synchronous. This reduces parser blocking and improves first render/LCP timing."
MEDIUM,Performance,Broken resource request (404) on page,https://www.amipi.com/Testimonials/,Resource: https://www.amipi.com/product_thumb.php?img=images/category_navigation_image/2020082717214984021_Main_W.jpg&w=150&h=150,"https://www.amipi.com/Testimonials/ requests a missing asset: https://www.amipi.com/product_thumb.php?img=images/category_navigation_image/2020082717214984021_Main_W.jpg&w=150&h=150. Replace the reference with the correct asset URL, restore the missing file, or remove the tag if the asset is no longer used. A 404 asset wastes requests and can break visual layout, tracking, or interactive behavior."
MEDIUM,Performance,Broken resource request (404) on page,https://www.amipi.com/Testimonials/,Resource: https://www.amipi.com/product_thumb.php?img=images/category_navigation_image/202102241327511_U_SHAPED_SHARED_PRONG_IN_N__OUT_SAFETY_LOCK_HOOP_EARRINGS__4620.jpg&w=150&h=150,"https://www.amipi.com/Testimonials/ requests a missing asset: https://www.amipi.com/product_thumb.php?img=images/category_navigation_image/202102241327511_U_SHAPED_SHARED_PRONG_IN_N__OUT_SAFETY_LOCK_HOOP_EARRINGS__4620.jpg&w=150&h=150. Replace the reference with the correct asset URL, restore the missing file, or remove the tag if the asset is no longer used. A 404 asset wastes requests and can break visual layout, tracking, or interactive behavior."
MEDIUM,Performance,Broken resource request (404) on page,https://www.amipi.com/Testimonials/,Resource: https://www.amipi.com/product_thumb.php?img=images/category_navigation_image/202006291448334040_Main_W.jpg&w=150&h=150,"https://www.amipi.com/Testimonials/ requests a missing asset: https://www.amipi.com/product_thumb.php?img=images/category_navigation_image/202006291448334040_Main_W.jpg&w=150&h=150. Replace the reference with the correct asset URL, restore the missing file, or remove the tag if the asset is no longer used. A 404 asset wastes requests and can break visual layout, tracking, or interactive behavior."
MEDIUM,Performance,Broken resource request (404) on page,https://www.amipi.com/Testimonials/,Resource: https://www.amipi.com/product_thumb.php?img=images/category_navigation_image/20250224133519Specials.jpg&w=150&h=150,"https://www.amipi.com/Testimonials/ requests a missing asset: https://www.amipi.com/product_thumb.php?img=images/category_navigation_image/20250224133519Specials.jpg&w=150&h=150. Replace the reference with the correct asset URL, restore the missing file, or remove the tag if the asset is no longer used. A 404 asset wastes requests and can break visual layout, tracking, or interactive behavior."
MEDIUM,Performance,Broken resource request (404) on page,https://www.amipi.com/Testimonials/,Resource: https://www.amipi.com/product_thumb.php?img=images/category_navigation_image/20250514145055Last_Call.jpg&w=150&h=150,"https://www.amipi.com/Testimonials/ requests a missing asset: https://www.amipi.com/product_thumb.php?img=images/category_navigation_image/20250514145055Last_Call.jpg&w=150&h=150. Replace the reference with the correct asset URL, restore the missing file, or remove the tag if the asset is no longer used. A 404 asset wastes requests and can break visual layout, tracking, or interactive behavior."
MEDIUM,Performance,Broken resource request (404) on page,https://www.amipi.com/Testimonials/,Resource: https://www.amipi.com/product_thumb.php?img=images/category_navigation_image/20221101130451GIA_Studs.jpg&w=150&h=150,"https://www.amipi.com/Testimonials/ requests a missing asset: https://www.amipi.com/product_thumb.php?img=images/category_navigation_image/20221101130451GIA_Studs.jpg&w=150&h=150. Replace the reference with the correct asset URL, restore the missing file, or remove the tag if the asset is no longer used. A 404 asset wastes requests and can break visual layout, tracking, or interactive behavior."
